Column1;Column2;Column3;Column4
czywiesz3015;który polski taternik zaprojektowa³ pierwsze wersje Górskiej Odznaki Turystycznej?;ba/10/54/2f/b9/50/3e/17/b0/22/f3/45/cd/98/e1/aa/wikiStefan#Osiecki/wikiStefan#Osiecki.xml;wikiStefan#Osiecki
czywiesz3016;który klasztor by³ najbardziej na wschód wysuniêtym opactwem cysterskim w Europie?;59/c1/68/62/ad/3b/ff/61/2f/3a/5d/f0/42/c4/a8/4f/wikiOpactwo#Cysters_243_w#w#Koprzywnicy/wikiOpactwo#Cysters_243_w#w#Koprzywnicy.xml;wikiOpactwo#Cysters_243_w#w#Koprzywnicy
czywiesz3017;w leczeniu jakich chorób mo¿na wykorzystaæ kwasy bosweliowe?;bd/02/09/95/0a/5a/ea/62/18/07/52/22/f1/59/36/06/wikiKwasy#bosweliowe/wikiKwasy#bosweliowe.xml;wikiKwasy#bosweliowe
czywiesz3018;kogo przedstawia pomnik ods³oniêty 16 paŸdziernika 2012 roku w poznañskim Ogrodzie Zamkowym?;b3/ba/e0/df/e1/0b/0a/90/0b/27/08/47/2c/85/8e/7f/wiki_321_aweczka#J_243_zefa#Kostrzewskiego#w#Poznaniu/wiki_321_aweczka#J_243_zefa#Kostrzewskiego#w#Poznaniu.xml;wiki_321_aweczka#J_243_zefa#Kostrzewskiego#w#Poznaniu
czywiesz3019;z jakiego powodu spór o Portret hrabiny Chinchón pêdzla Francisca Goi trafi³ do Europejskiego Trybuna³u Praw Cz³owieka w Strasburgu?;d0/07/a5/3f/9b/98/90/e3/c8/eb/48/27/99/72/c1/f2/wikiPortret#hrabiny#Chinch_243_n/wikiPortret#hrabiny#Chinch_243_n.xml;wikiPortret#hrabiny#Chinch_243_n
czywiesz3020;owocniki którego grzyba jadalnego czasami mog¹ siê rozwin¹æ nawet na wilgotnych kamieniach?;11/a2/af/4b/75/7a/f9/c6/48/44/19/e8/ab/f7/89/e5/wikiLejkownik#kubkowatokapeluszowy/wikiLejkownik#kubkowatokapeluszowy.xml;wikiLejkownik#kubkowatokapeluszowy
czywiesz3021;ile gatunków roœlin zaliczanych jest do rodzaju Muhlenbekia?;47/fd/fa/aa/8d/5b/78/c2/65/9c/65/d0/7b/4b/6b/d7/wikiMuhlenbekia/wikiMuhlenbekia.xml;wikiMuhlenbekia
czywiesz3022;czym tradycyjnie Holendrzy polewaj¹ ugotowane ziemniaki?;ba/2e/a1/9f/fd/48/55/25/36/03/74/20/86/05/6e/63/wikiJus#_40_sos_41_/wikiJus#_40_sos_41_.xml;wikiJus#_40_sos_41_
czywiesz3023;który polski re¿yser teatralny jako pierwszy w œwiecie wystawi³ Œlub Witolda Gombrowicza?;f2/34/ec/bc/4b/61/24/65/96/5a/b6/82/71/0c/98/9b/wikiJerzy#Jarocki/wikiJerzy#Jarocki.xml;wikiJerzy#Jarocki
czywiesz3024;który bizantyñski polityk i teolog jest autorem traktatów Przeciw Palamasowi i O pochodzeniu Ducha Œwiêtego?;6f/f7/08/72/3a/1c/64/67/19/d9/1d/40/01/fd/24/5b/wikiDemetriusz#Kydones/wikiDemetriusz#Kydones.xml;wikiDemetriusz#Kydones
czywiesz3025;jakie rejony szczególnie „upodoba³” sobie go³¹bek lazurowy?;85/98/75/64/56/5c/44/35/48/14/08/12/9b/da/fc/72/wikiGo_322__261_bek#lazurowy/wikiGo_322__261_bek#lazurowy.xml;wikiGo_322__261_bek#lazurowy
czywiesz3026;jakie zmiany w Lublinie wprowadzi³ prezydent Henryk Woliñski?;f3/4b/ba/05/7e/92/95/ff/ff/75/9b/97/e0/d1/a0/bc/wikiHenryk#Woli_324_ski#_40_1824_45_1895_41_/wikiHenryk#Woli_324_ski#_40_1824_45_1895_41_.xml;wikiHenryk#Woli_324_ski#_40_1824_45_1895_41_
czywiesz3027;do czego wykorzystywany jest klon ostroz¹bkowy?;25/e5/0b/47/b8/f2/c2/44/0d/35/ce/fd/3a/a7/52/43/wikiKlon#ostroz_261_bkowy/wikiKlon#ostroz_261_bkowy.xml;wikiKlon#ostroz_261_bkowy
czywiesz3028;kto kroczy Drog¹ Odwagi?;25/b6/28/3c/0b/c3/f8/1b/39/67/5b/78/b0/5e/39/ae/wikiDroga#Odwagi/wikiDroga#Odwagi.xml;wikiDroga#Odwagi
czywiesz3029;który grzyb z rodziny go³¹bkowatych ma charakterystyczny pr¹¿kowany kapelusz?;6f/11/30/0f/83/85/76/31/93/d9/9a/3e/97/90/83/a4/wikiGo_322__261_bek#pr_261__380_kowany/wikiGo_322__261_bek#pr_261__380_kowany.xml;wikiGo_322__261_bek#pr_261__380_kowany
czywiesz3030;przez ile lat Druhna Basia kierowa³a harcersk¹ „Wspólnot¹ Dru¿yn Grunwaldzkich”?;58/b0/4e/33/9a/2d/93/f1/77/01/49/51/1b/ef/ed/f6/wikiBarbara#Bogda_324_ska_45_Paw_322_owska/wikiBarbara#Bogda_324_ska_45_Paw_322_owska.xml;wikiBarbara#Bogda_324_ska_45_Paw_322_owska
czywiesz3031;kto jest synem pi³karza Realu Madryt – Hugona Sáncheza?;10/5b/3e/ae/53/68/56/11/8f/9e/11/5a/57/1a/07/72/wikiHugo#S_225_nchez#Portugal/wikiHugo#S_225_nchez#Portugal.xml;wikiHugo#S_225_nchez#Portugal
czywiesz3032;jaka jest pozycja systematyczna roœlin z rodzaju Persicaria?;af/c1/a1/00/09/66/b0/0d/28/84/c8/34/01/b0/97/8e/wikiPersicaria/wikiPersicaria.xml;wikiPersicaria
czywiesz3033;dlaczego zwodowany w 1813 roku USS Erie sta³ w Baltimore zakotwiczony bez za³ogi do pocz¹tku 1815 roku?;27/0b/47/62/0f/7e/da/2d/3f/0f/a6/89/a2/8d/b2/ac/wikiUSS#Erie#_40_1813_41_/wikiUSS#Erie#_40_1813_41_.xml;wikiUSS#Erie#_40_1813_41_
czywiesz3034;czyje losy pos³u¿y³y Stanis³awowi Lemowi do napisania swojej debiutanckiej powieœci Szpital Przemienienia?;d2/b2/35/67/c0/42/f1/da/21/e1/19/1f/f2/70/5f/73/wikiKarol#Mikulski/wikiKarol#Mikulski.xml;wikiKarol#Mikulski
czywiesz3035;w którym filmie Elvis Presley zagra³ jednoczeœnie dwie role?;b2/24/6d/bc/07/95/77/b5/a0/ba/ce/5a/60/cd/cd/af/wikiKochaj_261_cy#si_281_#kuzyni/wikiKochaj_261_cy#si_281_#kuzyni.xml;wikiKochaj_261_cy#si_281_#kuzyni
czywiesz3036;jakie wojskowe oznaczenie otrzyma³ niezrealizowany projekt samolotu Cesarskiej Armii Japoñskiej z czasów II wojny œwiatowej?;29/28/de/21/80/be/5d/1c/26/18/2b/00/6f/d9/40/a7/wikiMansy_363_#Ki_45_98/wikiMansy_363_#Ki_45_98.xml;wikiMansy_363_#Ki_45_98
czywiesz3037;kim z zawodu by³ Mehmet Âkif Ersoy – twórca tureckiego hymnu narodowego?;16/3e/38/b3/40/6c/7e/09/d3/b0/ea/75/05/b0/c7/17/wikiMehmet#_194_kif#Ersoy/wikiMehmet#_194_kif#Ersoy.xml;wikiMehmet#_194_kif#Ersoy
czywiesz3038;które grzyby jadalne czasami tworz¹ tzw. „czarcie krêgi”?;16/7c/89/d4/25/fb/f7/20/a7/2f/0b/20/ba/82/05/18/wikiLejk_243_wka#wonna/wikiLejk_243_wka#wonna.xml;wikiLejk_243_wka#wonna
czywiesz3039;które miejsce w precedencji chorwackich odznaczeñ pañstwowych zajmuje Wielki Order Królowej Jeleny?;92/a4/ef/1f/df/2c/3d/ca/8d/aa/9d/12/18/6f/c5/61/wikiWielki#Order#Kr_243_lowej#Jeleny/wikiWielki#Order#Kr_243_lowej#Jeleny.xml;wikiWielki#Order#Kr_243_lowej#Jeleny
czywiesz3040;gdzie zgin¹³ bohater trzech powstañ œl¹skich Nikodem Sobik?;77/8e/97/b9/8e/a6/5b/5d/8b/fc/84/c3/8d/1d/f6/3d/wikiNikodem#Sobik/wikiNikodem#Sobik.xml;wikiNikodem#Sobik
czywiesz3041;czym musi wyró¿niaæ siê miasto, aby zdobyæ nagrodê Zielonej Stolicy Europy?;04/37/2b/53/92/97/60/cd/91/c4/fe/9e/aa/e4/23/09/wikiZielona#Stolica#Europy/wikiZielona#Stolica#Europy.xml;wikiZielona#Stolica#Europy
czywiesz3042;ile rekordów pobi³ Felix Baumgartner podczas skoku z wysokoœci oko³o 39 km wykonanego 14 paŸdziernika 2012 roku?;c2/a5/40/cf/55/52/2e/85/22/52/26/53/16/44/f4/70/wikiFelix#Baumgartner/wikiFelix#Baumgartner.xml;wikiFelix#Baumgartner
czywiesz3043;kto od 11 paŸdziernika 2012 roku jest premierem Jordanii?;72/d2/61/25/a1/34/a5/39/27/64/bb/2f/c4/30/8c/c5/wikiAbdullah#Ensur/wikiAbdullah#Ensur.xml;wikiAbdullah#Ensur
czywiesz3044;jakim obrazem inspirowa³ siê Francisco Goya maluj¹c Portret Marii Teresy de Vallabriga na koniu?;5f/f0/d4/20/a4/0e/b1/41/13/c0/59/dd/e5/8f/8b/11/wikiPortret#Marii#Teresy#de#Vallabriga#na#koniu/wikiPortret#Marii#Teresy#de#Vallabriga#na#koniu.xml;wikiPortret#Marii#Teresy#de#Vallabriga#na#koniu
czywiesz3045;która amerykañska aktorka i producentka filmowa by³a pierwsz¹ kobiet¹ kieruj¹c¹ studiem filmowym w Hollywood?;ec/93/45/52/8d/ec/e8/4b/b2/f3/ed/74/91/5b/58/b1/wikiSherry#Lansing/wikiSherry#Lansing.xml;wikiSherry#Lansing
czywiesz3046;kiedy wprowadzono aktualnie obowi¹zuj¹ce wzory umundurowania funkcjonariuszy ABW?;15/4f/2a/8a/17/53/15/83/6a/1b/f2/32/38/67/96/f6/wikiUmundurowanie#funkcjonariuszy#Agencji#Bezpiecze_324_stwa#Wewn_281_trznego/wikiUmundurowanie#funkcjonariuszy#Agencji#Bezpiecze_324_stwa#Wewn_281_trznego.xml;wikiUmundurowanie#funkcjonariuszy#Agencji#Bezpiecze_324_stwa#Wewn_281_trznego
czywiesz3047;który ksi¹¿ê pruski – licz¹c na odrodzenie monarchii w Niemczech – otwarcie popiera³ politykê Adolfa Hitlera oraz ideologiê narodowego socjalizmu?;de/b0/07/ea/d0/a6/86/7d/4d/8d/c9/0c/bc/9e/8e/4a/wikiAugust#Wilhelm#Hohenzollern#_40_1887_45_1949_41_/wikiAugust#Wilhelm#Hohenzollern#_40_1887_45_1949_41_.xml;wikiAugust#Wilhelm#Hohenzollern#_40_1887_45_1949_41_
czywiesz3048;w jakim mieœcie odbywa siê Miêdzynarodowy Konkurs M³odych Pianistów „Arthur Rubinstein in memoriam”?;41/ee/9f/d5/68/f9/73/b6/d8/df/06/05/cc/20/e8/a7/wikiMi_281_dzynarodowy#Konkurs#M_322_odych#Pianist_243_w#Arthur#Rubinstein#in#memoriam/wikiMi_281_dzynarodowy#Konkurs#M_322_odych#Pianist_243_w#Arthur#Rubinstein#in#memoriam.xml;wikiMi_281_dzynarodowy#Konkurs#M_322_odych#Pianist_243_w#Arthur#Rubinstein#in#memoriam
czywiesz3049;co zainspirowa³o Jeana Antoina Watteau do stworzenia cyklu obrazów Odjazd na Cyterê?;54/d9/fd/de/63/b7/63/6b/14/25/b4/bc/5f/a7/d3/76/wikiOdjazd#na#Cyter_281_/wikiOdjazd#na#Cyter_281_.xml;wikiOdjazd#na#Cyter_281_
czywiesz3050;kto w latach 1976–1980 by³ prezesem Polskiego Towarzystwa Ludoznawczego?;69/c5/e5/cf/aa/b2/4c/e2/92/5a/98/4f/17/76/47/4c/wikiBronis_322_awa#Kopczy_324_ska_45_Jaworska/wikiBronis_322_awa#Kopczy_324_ska_45_Jaworska.xml;wikiBronis_322_awa#Kopczy_324_ska_45_Jaworska
czywiesz3051;zwyciêstwa na którym bolidzie zapewni³y Grahamowi Hillowi zdobycie jego pierwszego tytu³u mistrza F1?;ff/0d/2f/5f/81/92/5f/a2/02/43/09/94/5c/23/70/ce/wikiBRM#P57/wikiBRM#P57.xml;wikiBRM#P57
czywiesz3052;kiedy FIA przyzna³a pierwszy tytu³ mistrza œwiata producentów Rajdowych Mistrzostw Œwiata?;43/59/61/9d/4b/26/df/2e/e0/f2/4e/31/19/c4/b8/5d/wikiLista#mistrz_243_w#_347_wiata#producent_243_w#Rajdowych#Mistrzostw#_346_wiata/wikiLista#mistrz_243_w#_347_wiata#producent_243_w#Rajdowych#Mistrzostw#_346_wiata.xml;wikiLista#mistrz_243_w#_347_wiata#producent_243_w#Rajdowych#Mistrzostw#_346_wiata
czywiesz3053;ile egzemplarzy THL1 zbudowa³ zespó³ Haas Lola?;4d/15/1c/d9/4b/f6/00/3e/36/05/09/fa/d9/61/9a/22/wikiLola#THL1/wikiLola#THL1.xml;wikiLola#THL1
czywiesz3054;który kierowca wyœcigowy by³ mistrzem Formu³y Renault i Francuskiej Formu³y 3 oraz wicemistrzem Formu³y 2?;25/82/5b/d3/5a/6d/1f/6b/34/0b/55/00/11/4b/18/f6/wikiMichel#Lecl_232_re/wikiMichel#Lecl_232_re.xml;wikiMichel#Lecl_232_re
czywiesz3055;czym obecnie jest AGS – w latach 1986–1991 zespó³ i konstruktor Formu³y 1?;e7/95/36/ae/0e/b7/63/81/a6/4a/2e/2f/d1/51/aa/2b/wikiAutomobiles#Gonfaronnaises#Sportives/wikiAutomobiles#Gonfaronnaises#Sportives.xml;wikiAutomobiles#Gonfaronnaises#Sportives
czywiesz3056;kto nosi³ kurtkê Denisona?;5a/94/67/20/fc/b3/bb/5c/07/cf/f3/37/87/5b/1e/0f/wikiKurtka#Denisona/wikiKurtka#Denisona.xml;wikiKurtka#Denisona
czywiesz3057;który rosyjski historyk traktuje pisarstwo jako zajêcie drugoplanowe?;3a/19/37/36/88/c1/cd/cb/c0/a6/75/3c/43/d7/48/f0/wikiIlja#Bojaszow/wikiIlja#Bojaszow.xml;wikiIlja#Bojaszow
czywiesz3058;jakie nazwy nosi³ wczeœciej prom pasa¿ersko-samochodowy MF Stena Spirit, obs³uguj¹cy liniê Gdynia ? Karlskrona?;03/96/d6/ca/35/93/8d/14/de/b7/08/16/27/1c/f9/e0/wikiMF#Stena#Spirit/wikiMF#Stena#Spirit.xml;wikiMF#Stena#Spirit
czywiesz3059;gdzie rzekomo mia³a siê znajdowaæ legendarna wyspa Brasil?;94/b2/a7/ad/74/6e/f6/a5/a2/c6/40/24/a3/a6/53/59/wikiBrasil#_40_legendarna#wyspa_41_/wikiBrasil#_40_legendarna#wyspa_41_.xml;wikiBrasil#_40_legendarna#wyspa_41_
czywiesz3060;kto by³ za³o¿ycielem i wieloletnim dyrektorem Gimnazjum Miejskiego w £odzi?;5a/8a/65/d0/57/41/7b/4a/6e/e2/15/17/42/67/bc/38/wikiLeon#Starkiewicz/wikiLeon#Starkiewicz.xml;wikiLeon#Starkiewicz
czywiesz3061;w jakich okolicznoœciach Moj¿esz podepta³ koronê faraona?;fb/20/51/e5/a9/0e/85/81/6a/e4/aa/9d/02/5e/66/b7/wikiMoj_380_esz#depcze#koron_281_#faraona/wikiMoj_380_esz#depcze#koron_281_#faraona.xml;wikiMoj_380_esz#depcze#koron_281_#faraona
czywiesz3062;czy skryba papirusu Bodmer II zamierza³ stworzyæ wiern¹ kopiê?;22/c9/67/54/15/06/8f/18/85/b1/7c/5f/32/f5/1d/1c/wikiPapirus#Bodmer#II/wikiPapirus#Bodmer#II.xml;wikiPapirus#Bodmer#II
czywiesz3063;dlaczego PKP do obs³ugi linii kolejowej nr 131 przydziela³y najnowoczeœniejsze lokomotywy?;91/ac/85/d9/7e/fe/f5/5a/b0/1e/0e/39/d8/bf/f0/bc/wikiLinia#kolejowa#nr#131/wikiLinia#kolejowa#nr#131.xml;wikiLinia#kolejowa#nr#131
czywiesz3064;który bia³oruski in¿ynier i nauczyciel w latach 1923–1941 kierowa³ ¯ydowskim Funduszem Narodowym?;df/7c/95/ab/b2/30/f0/58/6b/cb/41/22/54/3b/a3/94/wikiMenachem#Usyszkin/wikiMenachem#Usyszkin.xml;wikiMenachem#Usyszkin
czywiesz3065;kim by³a kobieta, której ¿ywot spisany przez Hieronima ze Strydonu, rozpocz¹³ nowy rozdzia³ biografistyki?;94/b1/51/68/b3/84/ec/bb/92/72/cf/83/77/6a/f2/48/wikiMelania#M_322_odsza/wikiMelania#M_322_odsza.xml;wikiMelania#M_322_odsza
czywiesz3066;który polski chemik w latach 1952–1960 kierowa³ Górskim Ochotniczym Pogotowiem Ratunkowym?;57/4c/c5/e1/32/75/cd/23/ea/71/9c/19/4d/c4/fe/d4/wikiTadeusz#Paw_322_owski#_40_wspinacz_41_/wikiTadeusz#Paw_322_owski#_40_wspinacz_41_.xml;wikiTadeusz#Paw_322_owski#_40_wspinacz_41_
czywiesz3067;w jakich latach ukazywa³y siê kolejne czêœci cyklu powieœciowego Rodzina Thibault autorstwa Rogera Martin du Garda?;3b/97/21/5b/4b/5a/3d/29/c1/63/c4/cd/e2/b0/d8/19/wikiRodzina#Thibault/wikiRodzina#Thibault.xml;wikiRodzina#Thibault
czywiesz3068;czyja ksi¹¿ka sta³a siê przyczyn¹ skandalu Vatileaks?;65/59/39/9e/36/0a/b6/71/52/a9/ce/60/62/3f/03/38/wikiGianluigi#Nuzzi/wikiGianluigi#Nuzzi.xml;wikiGianluigi#Nuzzi
czywiesz3069;który koszykarz i trener zasiada w radzie miasta Wilna?;ae/b1/51/dc/f7/d4/2c/b3/02/2c/45/c0/ba/a4/ce/d8/wikiDarius#Maskoli_363_nas/wikiDarius#Maskoli_363_nas.xml;wikiDarius#Maskoli_363_nas
czywiesz3070;kto sta³ siê s³awny na pocz¹tku XX wieku dziêki umiejêtnoœciom kontrolowanej regurgitacji?;57/30/25/0d/4b/40/14/27/9e/66/8e/df/6c/86/ed/4c/wikiHadji#Ali/wikiHadji#Ali.xml;wikiHadji#Ali
czywiesz3071;która miêdzynarodowa organizacja inicjuje i koordynuje prace naukowe w dziedzinie nauk radiowych?;be/25/f1/bc/60/dd/0e/b1/db/b5/10/58/5d/fe/74/cf/wikiMi_281_dzynarodowa#Unia#Nauk#Radiowych/wikiMi_281_dzynarodowa#Unia#Nauk#Radiowych.xml;wikiMi_281_dzynarodowa#Unia#Nauk#Radiowych
czywiesz3072;jak rozpoczyna siê zwi¹zek roœliny i grzyba?;4b/90/2e/28/31/df/f1/34/21/8c/b5/da/e3/fc/90/7c/wikiStrigolaktony/wikiStrigolaktony.xml;wikiStrigolaktony
czywiesz3073;które muzeum by³o zaplanowane jako najwiêkszy instytut sztuki na œwiecie?;55/72/67/19/f5/53/9f/db/f9/5a/c3/8e/1b/3b/ae/ac/wikiBrooklyn#Museum/wikiBrooklyn#Museum.xml;wikiBrooklyn#Museum
czywiesz3074;kto kogo zapozna³ z technik¹ cliché-verre?;77/9c/b3/e8/89/31/88/96/df/ce/8a/e2/40/d8/6e/3d/wikiEug_232_ne#Cuvelier/wikiEug_232_ne#Cuvelier.xml;wikiEug_232_ne#Cuvelier
czywiesz3075;kto by³ zleceniodawc¹ przebudowy koœcio³a Œwiêtej Trójcy w ¯órawinie na pocz¹tku XVII wieku?;d9/c8/b5/2d/5d/6e/e3/3d/69/5a/68/d7/aa/5e/a2/87/wikiKo_347_ci_243__322_#_346_wi_281_tej#Tr_243_jcy#w#_379__243_rawinie/wikiKo_347_ci_243__322_#_346_wi_281_tej#Tr_243_jcy#w#_379__243_rawinie.xml;wikiKo_347_ci_243__322_#_346_wi_281_tej#Tr_243_jcy#w#_379__243_rawinie
czywiesz3076;który w³oski komik i bloger stan¹³ na czele nowego ruchu politycznego?;08/0a/72/32/3b/3c/d1/4a/c9/04/b2/64/47/d3/86/1e/wikiBeppe#Grillo/wikiBeppe#Grillo.xml;wikiBeppe#Grillo
czywiesz3077;kto podczas uroczystoœci z okazji 50-lecia pracy zosta³ nazwany „nestorem dziennikarstwa polskiego”?;b8/02/07/4a/21/bb/ff/da/39/b2/9e/cf/70/a1/a8/58/wikiJuliusz#Starkel/wikiJuliusz#Starkel.xml;wikiJuliusz#Starkel
czywiesz3078;jak Lorenzo Lotto zinterpretowa³ motyw zwiastowania Marii przez Archanio³a Gabriela?;42/02/8d/c5/1d/bf/da/25/68/5f/0f/9d/f5/2e/ba/43/wikiZwiastowanie#_40_obraz#Lorenza#Lotta_41_/wikiZwiastowanie#_40_obraz#Lorenza#Lotta_41_.xml;wikiZwiastowanie#_40_obraz#Lorenza#Lotta_41_
czywiesz3079;który w³oski gangster by³ nazywany kalabryjskim Robin Hoodem i dlaczego Benito Mussolini stara³ siê têpiæ jego kult?;19/df/1b/d9/bf/3d/19/e2/b8/0a/3c/db/50/ba/37/65/wikiGiuseppe#Musolino/wikiGiuseppe#Musolino.xml;wikiGiuseppe#Musolino
czywiesz3080;jaka by³a przyczyna kryzysu przesilenia letniego?;40/e1/3d/1e/f8/74/4e/67/46/ca/66/40/ef/29/75/2f/wikiMidsommarkrisen/wikiMidsommarkrisen.xml;wikiMidsommarkrisen
czywiesz3081;kto w latach 1791–1793 by³ przewodnicz¹cym Najwy¿szego Konsystorza Koœcio³a prawos³awnego w Rzeczypospolitej?;b3/dc/e0/a1/2e/d0/a3/1c/84/e8/b4/e8/69/f3/2c/9f/wikiSawa#Palmowski/wikiSawa#Palmowski.xml;wikiSawa#Palmowski
czywiesz3082;które muzeum jest okreœlane jako kolebka amerykañskiego impresjonizmu?;1a/34/08/ef/e9/93/ab/1d/8d/36/c0/14/f0/8a/b0/2d/wikiFlorence#Griswold#Museum/wikiFlorence#Griswold#Museum.xml;wikiFlorence#Griswold#Museum
czywiesz3083;który polski sêdzia by³ arbitrem powo³anym do rozstrzygniêcia sporu o Morskie Oko?;cd/36/9c/d7/e8/f2/c5/3a/1c/95/4e/ab/05/66/4e/99/wikiAleksander#Mniszek_45_Tchorznicki/wikiAleksander#Mniszek_45_Tchorznicki.xml;wikiAleksander#Mniszek_45_Tchorznicki
czywiesz3084;jak powstaj¹ mniejsze spory?;14/fa/2b/87/b4/ce/e9/e9/0e/79/06/96/fc/06/0e/6d/wikiMikrosporogeneza/wikiMikrosporogeneza.xml;wikiMikrosporogeneza
czywiesz3085;w jakim poemacie znajduje siê pierwsza wzmianka o Walentynkach?;ea/db/de/68/44/42/3d/e3/c0/b9/91/0c/e9/c3/24/95/wikiSejm#ptasi/wikiSejm#ptasi.xml;wikiSejm#ptasi
czywiesz3086;gdzie znajduje siê czwarty polski cmentarz katyñski?;aa/af/cc/83/61/b9/86/d4/0e/18/e2/b8/d0/c1/bf/0d/wikiPolski#Cmentarz#Wojenny#w#Kijowie_45_Bykowni/wikiPolski#Cmentarz#Wojenny#w#Kijowie_45_Bykowni.xml;wikiPolski#Cmentarz#Wojenny#w#Kijowie_45_Bykowni
czywiesz3087;który haitañski lekkoatleta studiuj¹c w Harvardzie dzieli³ pokój z Markiem Zuckerbergiem – twórc¹ Facebooka?;4d/a7/0d/79/bb/39/da/ab/46/12/13/22/e1/df/44/0f/wikiSamyr#Laine/wikiSamyr#Laine.xml;wikiSamyr#Laine
czywiesz3088;jaki by³ powód wydalenia z królewskiego dworu rodziny przedstawionej na portrecie Francisca Goi?;4d/82/b0/e4/07/a8/c7/8d/0b/32/ae/75/73/68/7c/8b/wikiRodzina#infanta#don#Luisa/wikiRodzina#infanta#don#Luisa.xml;wikiRodzina#infanta#don#Luisa
czywiesz3089;który bizantyñski teolog napisa³ traktat wyra¿aj¹cy sprzeciw wobec prymatu biskupa Rzymu – De primatu papae?;a2/eb/17/c6/af/04/aa/8c/1d/7c/9a/ef/8d/ee/6d/5b/wikiNil#Kabazylas/wikiNil#Kabazylas.xml;wikiNil#Kabazylas
czywiesz3090;w ruinach jakiej budowli znajduje siê domniemany grób œw. Jana Ewangelisty?;bd/19/c5/27/85/16/62/6e/b4/1d/97/f0/a6/55/b8/64/wikiBazylika#_347_w_46_#Jana#_40_Efez_41_/wikiBazylika#_347_w_46_#Jana#_40_Efez_41_.xml;wikiBazylika#_347_w_46_#Jana#_40_Efez_41_
czywiesz3091;kto spoœród ugrupowania Dziesiêciu Amerykañskich Malarzy by³ wziêtym muralist¹ w Ameryce na prze³omie XIX i XX wieku?;4a/d0/1b/60/a3/01/e8/20/a5/9c/84/ea/e2/ac/27/9b/wikiEdward#Simmons/wikiEdward#Simmons.xml;wikiEdward#Simmons
czywiesz3092;gdzie w Liechtensteinie istnia³a skocznia narciarska?;13/50/ad/cd/9c/64/36/95/f2/09/ac/09/13/7c/86/e9/wikiSteg/wikiSteg.xml;wikiSteg
czywiesz3093;który polski artysta plastyk by³ jednym z za³o¿ycieli Ludowego Zespo³u Sportowego „¯ubr”, gdzie gra³ jako zawodnik, a nastêpnie trenowa³ dru¿ynê pi³karsk¹?;61/94/5c/38/f3/50/09/9d/87/e9/b6/4c/1c/e1/36/67/wikiMiko_322_aj#Wo_322_kowycki/wikiMiko_322_aj#Wo_322_kowycki.xml;wikiMiko_322_aj#Wo_322_kowycki
czywiesz3094;który z odtwórców roli Bonda przed podpisaniem umów z producentami stawia³ warunek dostarczenia w czasie realizacji filmu nieograniczonej iloœci kubañskich cygar „Monte Cristo”?;b4/9e/f9/81/b4/f7/95/0c/4b/4c/eb/8b/7f/53/42/55/wikiRoger#Moore/wikiRoger#Moore.xml;wikiRoger#Moore
czywiesz3095;o opanowanie jakich przyczó³ków walczyli ¿o³nierze 1 Armii Wojska Polskiego w dniach 16–23 wrzeœnia 1944 roku?;5e/e6/a0/ea/a9/63/8e/32/64/b0/4e/c9/84/25/8a/71/wikiWalki#o#przycz_243__322_ki#warszawskie#_40_1944_41_/wikiWalki#o#przycz_243__322_ki#warszawskie#_40_1944_41_.xml;wikiWalki#o#przycz_243__322_ki#warszawskie#_40_1944_41_
czywiesz3096;który polski in¿ynier ma piramidalny grobowiec?;ff/34/e5/71/9f/10/97/d3/de/0e/10/ad/9f/2f/31/0d/wikiWilhelm#Szomek/wikiWilhelm#Szomek.xml;wikiWilhelm#Szomek
czywiesz3097;kto by³ za³o¿ycielem i pierwszym przewodnicz¹cym Ukraiñskiej Partii Socjal-Demokratycznej?;b5/c0/af/e6/a1/e7/be/2a/fd/1f/54/a8/14/0e/a8/57/wikiMyko_322_a#Hankewycz/wikiMyko_322_a#Hankewycz.xml;wikiMyko_322_a#Hankewycz
czywiesz3098;jak Nicolas Poussin ukaza³ na swoim obrazie Narcyza i niewidzialn¹ nimfê Echo?;c7/01/8c/76/41/61/3c/34/d2/45/84/e1/aa/4d/59/a7/wiki_346_mier_263_#Narcyza/wiki_346_mier_263_#Narcyza.xml;wiki_346_mier_263_#Narcyza
czywiesz3099;kto w latach 1946–1954 by³ dyrektorem Niemieckiego Narodowego Muzeum Schillera w Marbach am Neckar?;a2/d9/da/a2/f2/80/71/75/19/30/e1/18/7e/54/df/73/wikiErwin#Ackerknecht/wikiErwin#Ackerknecht.xml;wikiErwin#Ackerknecht
czywiesz3100;jaki ubiór nosz¹ polskie za³ogi czo³gów podczas obs³ugi pojazdów?;73/8f/c4/a0/e0/fd/65/b1/ae/1a/4a/08/73/df/98/eb/wikiUbi_243_r#specjalny#czo_322_gist_243_w#Wojska#Polskiego/wikiUbi_243_r#specjalny#czo_322_gist_243_w#Wojska#Polskiego.xml;wikiUbi_243_r#specjalny#czo_322_gist_243_w#Wojska#Polskiego
czywiesz3101;który endemiczny gatunek ptaka z Galapagos od¿ywia siê g³ównie ma³ymi nasionami i paso¿ytami znajdywanymi w skórze ¿ó³wi i jaszczurek?;52/7e/22/e2/6d/66/c0/8a/1b/c2/0e/da/cf/c8/69/9d/wikiDarwinka#ma_322_a/wikiDarwinka#ma_322_a.xml;wikiDarwinka#ma_322_a
